timestamp_unix,open,high,low,close,volume_usd,date,chain,pool_label,pool_address,fee_pct,tvl_usd_snapshot,fee_apy_pct
1766966400,87625.2934834697,89982.4552271468,86405.3256940715,87107.9246437067,1145959.7391287955,2025-12-29,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,7.165369716501034
1767052800,87107.9246437067,89048.5984019703,86496.5953849229,88221.9334803802,865590.1187225388,2025-12-30,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,5.412295922640555
1767139200,88221.9334803802,88793.1621187423,87002.4043741019,87347.9226573357,424111.44776631106,2025-12-31,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,2.6518517365683723
1767225600,87347.9226573357,88618.6733607501,87255.3716790305,88501.6627734613,198732.25613628406,2026-01-01,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,1.2426179046162922
1767312000,88501.6627734613,90664.1872646832,88085.4970912279,89811.7352944272,1069067.013682437,2026-01-02,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,6.684580743276346
1767398400,89811.7352944272,90538.7376224692,89278.6397215256,90506.7039342869,254660.04613179484,2026-01-03,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,1.5923189273148064
1767484800,90506.7039342869,91583.7783103945,90468.8982333086,91298.6096840059,429065.34031859157,2026-01-04,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,2.6828270583540195
1767571200,91298.6096840059,94600.8526721584,91298.6096840059,93755.4542526791,956305.182731359,2026-01-05,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,5.979512160946985
1767657600,93755.4542526791,94230.9183079372,91321.5124654804,93417.5552827696,978306.3060412296,2026-01-06,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,6.117079107944094
1767744000,93417.5552827696,93530.0204095246,90383.7542560182,91139.3630253056,943335.3111800124,2026-01-07,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,5.898415136620827
1767830400,91139.3630253056,91478.9249360296,89020.6940391395,90835.9130580152,1236579.3194003745,2026-01-08,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,7.731988921372618
1767916800,90835.9130580152,91556.0950948863,89348.8435507454,90284.9533372118,1074152.3243595527,2026-01-09,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,6.716377786296815
1768003200,90284.9533372118,90530.1918994636,89422.9511611189,90233.9105249545,78735.18732313842,2026-01-10,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.49230937842297523
1768089600,90233.9105249545,90978.5123165713,89969.7992195253,90597.6907101922,336105.62100802414,2026-01-11,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,2.1015756104551913
1768176000,90597.6907101922,92165.1975589829,89895.1030889048,90944.2482975047,1033772.3507260464,2026-01-12,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,6.463892964756224
1768262400,90944.2482975047,95929.3661600295,90725.8422822311,94932.5586807677,1256811.1418389655,2026-01-13,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,7.8584929187306045
1768348800,94932.5586807677,97604.0217960866,94319.76846997,96721.0051760528,1447239.071750239,2026-01-14,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,9.049186165248633
1768435200,96721.0051760528,96845.2683049512,94766.3293024274,95288.7839584365,1332593.5056813592,2026-01-15,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,8.3323391075452
1768521600,95288.7839584365,95615.0933328014,94107.1875355537,95230.5878981051,582894.1760546066,2026-01-16,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,3.6446762782449564
1768608000,95230.5878981051,95409.8557240265,94834.2159092623,94910.5577248034,138867.6417776865,2026-01-17,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.8683010065887798
1768694400,94910.5577248034,95328.9508038763,93439.2556877184,93439.2556877184,240144.21161644292,2026-01-18,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,1.5015554235942337
1768780800,93439.2556877184,93482.2677341311,91414.7731103162,92418.4175009041,833129.6391855864,2026-01-19,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,5.209329510195729
1768867200,92418.4175009041,92548.4192712139,87621.1872218621,88225.1692802521,1435729.2899725507,2026-01-20,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,8.977218678977186
1768953600,88225.1692802521,90402.5964783038,86952.7131816588,89354.7457479728,1792653.2039719957,2026-01-21,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,11.20896532516473
1769040000,89354.7457479728,90103.5134239014,88290.4939485581,89251.1816319494,967783.2288989803,2026-01-22,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,6.051281213214562
1769126400,89251.1816319494,90839.155229443,88260.3279435525,89146.620180009,1015242.7795397928,2026-01-23,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,6.348032674290287
1769212800,89146.620180009,89566.3560504183,88762.5408820957,89018.257864527,117100.61932709195,2026-01-24,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.7321978276023505
1769299200,89018.257864527,89160.1475340944,85772.3229433242,86343.0390901055,1103627.4770866442,2026-01-25,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,6.900677774794235
1769385600,86343.0390901055,88618.6084033485,86193.9315499304,88187.3663993864,1162492.7356146837,2026-01-26,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,7.268745976851212
1769472000,88187.3663993864,89284.0121502594,87173.2983014391,88979.3449687121,770152.4931436961,2026-01-27,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,4.815550811283248
1769558400,88979.3449687121,90114.2610431316,88516.9946792275,89042.7596647197,1125433.2413404211,2026-01-28,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,7.0370231955748626
1769644800,89042.7596647197,89073.0475826495,83074.0958442975,84334.1629728106,1415613.4641852186,2026-01-29,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,8.851439976639407
1769731200,84334.1629728106,84375.7223603746,81037.6250244998,84109.3350781851,2636908.165803265,2026-01-30,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,16.487858404873194
1769817600,84109.3350781851,84109.3350781851,75746.3546762189,78345.5562596627,2926079.261255829,2026-01-31,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,18.29596539109111
